Anchor	Maize1	Maize2
LOC_Os09g14670.1.MSUv7.0	Zm00001d020057_T003	NA
LOC_Os08g01090.2.MSUv7.0	Zm00001d034965_T001	NA
LOC_Os08g38220.1.MSUv7.0	Zm00001d031278_T001	NA
LOC_Os02g56040.1.MSUv7.0	Zm00001d018413_T002	Zm00001d052001_T002
LOC_Os03g12860.1.MSUv7.0	Zm00001d028304_T001	Zm00001d047995_T001
LOC_Os02g42400.1.MSUv7.0	Zm00001d017347_T001	NA
LOC_Os02g43250.1.MSUv7.0	NA	Zm00001d051313_T001
LOC_Os07g49460.1.MSUv7.0	NA	Zm00001d007240_T001
LOC_Os03g51160.1.MSUv7.0	Zm00001d033818_T001	NA
LOC_Os01g55350.1.MSUv7.0	NA	Zm00001d012702_T002
LOC_Os07g34589.2.MSUv7.0	Zm00001d021668_T001	NA
LOC_Os09g01640.1.MSUv7.0	Zm00001d019718_T001	NA
LOC_Os05g47660.1.MSUv7.0	Zm00001d038908_T001	NA
LOC_Os03g17010.1.MSUv7.0	Zm00001d028655_T001	Zm00001d047794_T001
LOC_Os01g11946.1.MSUv7.0	NA	Zm00001d008940_T002
LOC_Os09g24210.1.MSUv7.0	Zm00001d020420_T001	NA
LOC_Os06g49750.1.MSUv7.0	Zm00001d014755_T001	NA
LOC_Os10g30330.1.MSUv7.0	Zm00001d032883_T001	NA
LOC_Os01g04630.1.MSUv7.0	Zm00001d039918_T001	Zm00001d008588_T001
LOC_Os01g40310.1.MSUv7.0	Zm00001d044310_T001	NA
LOC_Os04g47930.1.MSUv7.0	NA	Zm00001d026102_T001
LOC_Os09g23620.1.MSUv7.0	Zm00001d020408_T001	NA
LOC_Os11g34130.1.MSUv7.0	Zm00001d052630_T001	NA
LOC_Os04g56320.1.MSUv7.0	Zm00001d001995_T001	NA
LOC_Os01g51840.1.MSUv7.0	Zm00001d043655_T001	NA
LOC_Os09g38510.1.MSUv7.0	NA	Zm00001d006327_T001
LOC_Os07g03220.1.MSUv7.0	Zm00001d018729_T001	NA
LOC_Os04g52290.1.MSUv7.0	Zm00001d002345_T001	NA
LOC_Os05g05950.1.MSUv7.0	Zm00001d035812_T003	Zm00001d010852_T002
LOC_Os05g31760.1.MSUv7.0	Zm00001d038066_T001	Zm00001d009979_T001
LOC_Os02g03790.1.MSUv7.0	Zm00001d015131_T003	NA
LOC_Os01g03060.1.MSUv7.0	Zm00001d040058_T001	Zm00001d008500_T001
LOC_Os05g46260.1.MSUv7.0	Zm00001d038854_T001	NA
LOC_Os02g47670.1.MSUv7.0	Zm00001d017780_T001	NA
LOC_Os01g06580.1.MSUv7.0	Zm00001d039770_T001	NA
LOC_Os08g04120.1.MSUv7.0	NA	Zm00001d049615_T001
LOC_Os09g19890.1.MSUv7.0	Zm00001d020233_T001	Zm00001d005653_T001
LOC_Os05g33430.1.MSUv7.0	Zm00001d038151_T001	NA
LOC_Os01g52320.1.MSUv7.0	Zm00001d043622_T001	Zm00001d011737_T001
LOC_Os01g14510.1.MSUv7.0	Zm00001d039243_T001	NA
LOC_Os08g43640.1.MSUv7.0	Zm00001d032010_T001	Zm00001d053232_T011
LOC_Os07g44840.1.MSUv7.0	Zm00001d022324_T001	NA
LOC_Os04g35030.1.MSUv7.0	Zm00001d003676_T001	NA
LOC_Os04g43140.1.MSUv7.0	Zm00001d003031_T001	NA
LOC_Os04g42650.1.MSUv7.0	NA	Zm00001d025807_T001
LOC_Os02g45820.1.MSUv7.0	Zm00001d017617_T001	NA
LOC_Os11g08590.1.MSUv7.0	NA	Zm00001d004716_T001
LOC_Os06g35960.1.MSUv7.0	Zm00001d046299_T001	NA
LOC_Os10g41250.1.MSUv7.0	Zm00001d029937_T001	NA
LOC_Os04g58860.1.MSUv7.0	NA	Zm00001d026664_T001
LOC_Os02g54290.1.MSUv7.0	NA	Zm00001d052083_T001
LOC_Os09g25320.1.MSUv7.0	Zm00001d020511_T001	NA
LOC_Os08g39180.1.MSUv7.0	Zm00001d031338_T002	NA
LOC_Os11g40090.1.MSUv7.0	Zm00001d048834_T001	NA
LOC_Os09g32430.1.MSUv7.0	NA	Zm00001d006061_T001
LOC_Os04g36780.1.MSUv7.0	NA	Zm00001d025513_T001
LOC_Os01g68700.1.MSUv7.0	Zm00001d042373_T001	Zm00001d012067_T001
LOC_Os09g27690.4.MSUv7.0	Zm00001d020684_T001	NA
LOC_Os09g29630.1.MSUv7.0	Zm00001d020810_T002	NA
LOC_Os01g24090.1.MSUv7.0	NA	Zm00001d009189_T001
LOC_Os04g52780.1.MSUv7.0	Zm00001d002287_T001	NA
LOC_Os06g44660.1.MSUv7.0	Zm00001d046914_T001	Zm00001d036699_T001
LOC_Os08g43300.1.MSUv7.0	NA	Zm00001d052735_T004
LOC_Os07g41820.1.MSUv7.0	Zm00001d022112_T001	Zm00001d006840_T001
LOC_Os03g47036.1.MSUv7.0	Zm00001d033404_T002	Zm00001d013559_T001
LOC_Os09g13590.1.MSUv7.0	Zm00001d020028_T001	NA
LOC_Os02g56420.1.MSUv7.0	Zm00001d018431_T001	NA
LOC_Os01g07420.1.MSUv7.0	Zm00001d039701_T001	Zm00001d008693_T001
LOC_Os08g06040.1.MSUv7.0	Zm00001d024571_T001	Zm00001d049552_T003
LOC_Os06g10880.1.MSUv7.0	Zm00001d044940_T002	Zm00001d037170_T001
LOC_Os02g55600.1.MSUv7.0	Zm00001d018400_T001	Zm00001d052016_T001
LOC_Os03g55010.1.MSUv7.0	Zm00001d034066_T001	Zm00001d013246_T001
LOC_Os09g27980.1.MSUv7.0	NA	Zm00001d005857_T001
LOC_Os03g05800.1.MSUv7.0	NA	Zm00001d048414_T001
LOC_Os04g36859.1.MSUv7.0	Zm00001d003539_T004	NA
LOC_Os01g68860.1.MSUv7.0	Zm00001d042363_T003	Zm00001d012049_T002
LOC_Os04g56690.1.MSUv7.0	Zm00001d001961_T001,Zm00001d001963_T001	Zm00001d026530_T001
LOC_Os05g27950.1.MSUv7.0	Zm00001d038012_T001	NA
LOC_Os02g50360.1.MSUv7.0	NA	Zm00001d051809_T001
LOC_Os07g09000.1.MSUv7.0	Zm00001d019048_T001	NA
LOC_Os10g30750.1.MSUv7.0	Zm00001d032852_T001	NA
LOC_Os08g42960.1.MSUv7.0	Zm00001d031706_T001	NA
LOC_Os03g25400.1.MSUv7.0	Zm00001d029285_T003	Zm00001d047422_T002
LOC_Os02g06930.1.MSUv7.0	NA	Zm00001d053818_T002
LOC_Os12g07840.1.MSUv7.0	NA	Zm00001d041844_T001
LOC_Os10g34884.1.MSUv7.0	NA	Zm00001d013949_T001
LOC_Os01g59920.1.MSUv7.0	Zm00001d043101_T001	NA
LOC_Os05g34810.1.MSUv7.0	Zm00001d038220_T001	NA
LOC_Os05g34170.3.MSUv7.0	NA	Zm00001d010275_T001
LOC_Os02g05730.1.MSUv7.0	Zm00001d015291_T003	Zm00001d053876_T011
LOC_Os01g59900.1.MSUv7.0	Zm00001d043104_T001	Zm00001d012532_T001
LOC_Os08g40500.1.MSUv7.0	Zm00001d031546_T001	Zm00001d049769_T001
LOC_Os06g13760.1.MSUv7.0	Zm00001d044752_T001	NA
LOC_Os05g46460.1.MSUv7.0	Zm00001d038866_T002	NA
LOC_Os01g08320.1.MSUv7.0	Zm00001d039624_T001	Zm00001d008749_T001
LOC_Os01g14830.1.MSUv7.0	NA	Zm00001d008360_T001
LOC_Os02g50910.1.MSUv7.0	Zm00001d018009_T004	NA
LOC_Os02g15130.1.MSUv7.0	Zm00001d016135_T001	NA
LOC_Os01g49930.1.MSUv7.0	Zm00001d043776_T001	NA
LOC_Os04g40100.1.MSUv7.0	Zm00001d003297_T001	NA
LOC_Os07g43370.1.MSUv7.0	Zm00001d022203_T001	NA
LOC_Os02g37940.1.MSUv7.0	Zm00001d017061_T001	Zm00001d050942_T001
LOC_Os03g22360.1.MSUv7.0	Zm00001d029107_T001	Zm00001d047499_T001
LOC_Os08g37350.1.MSUv7.0	Zm00001d031832_T003	NA
LOC_Os06g21410.1.MSUv7.0	Zm00001d045888_T001	NA
LOC_Os09g33970.1.MSUv7.0	NA	Zm00001d006124_T001
LOC_Os06g12590.1.MSUv7.0	Zm00001d044814_T001	NA
LOC_Os05g29974.1.MSUv7.0	NA	Zm00001d009907_T001
LOC_Os09g27030.2.MSUv7.0	Zm00001d020636_T001	Zm00001d005828_T001
LOC_Os02g08030.1.MSUv7.0	NA	Zm00001d053757_T001
LOC_Os02g45420.1.MSUv7.0	Zm00001d017591_T001	Zm00001d051451_T001
LOC_Os10g39910.1.MSUv7.0	Zm00001d029818_T001	Zm00001d047161_T001
LOC_Os10g25680.1.MSUv7.0	Zm00001d033037_T013	Zm00001d014232_T014
LOC_Os07g45330.1.MSUv7.0	Zm00001d022355_T001	NA
LOC_Os11g04740.1.MSUv7.0	NA	Zm00001d004956_T001
LOC_Os03g33590.1.MSUv7.0	Zm00001d029603_T001	NA
LOC_Os08g06344.1.MSUv7.0	Zm00001d024533_T001	NA
LOC_Os04g50880.1.MSUv7.0	Zm00001d002454_T001	NA
LOC_Os09g26390.1.MSUv7.0	Zm00001d020593_T002	Zm00001d005794_T002
LOC_Os04g55159.1.MSUv7.0	Zm00001d002094_T001	Zm00001d026436_T001
LOC_Os09g30250.1.MSUv7.0	Zm00001d020867_T001	NA
LOC_Os04g44830.1.MSUv7.0	Zm00001d002854_T001	NA
LOC_Os04g39270.1.MSUv7.0	NA	Zm00001d025652_T002
LOC_Os03g53400.1.MSUv7.0	Zm00001d033990_T001	Zm00001d013289_T001
LOC_Os02g58250.1.MSUv7.0	Zm00001d018532_T001	NA
LOC_Os12g44330.1.MSUv7.0	Zm00001d031231_T036	NA
LOC_Os03g15040.1.MSUv7.0	Zm00001d028472_T001	NA
LOC_Os04g55040.1.MSUv7.0	Zm00001d002105_T001	NA
LOC_Os08g06120.1.MSUv7.0	Zm00001d024545_T001	NA
LOC_Os06g02250.1.MSUv7.0	Zm00001d045560_T001	Zm00001d035918_T001
LOC_Os01g60740.1.MSUv7.0	Zm00001d043049_T001	NA
LOC_Os08g38170.1.MSUv7.0	Zm00001d031275_T001	Zm00001d052814_T001
LOC_Os02g15430.1.MSUv7.0	NA	Zm00001d053409_T001
LOC_Os03g62870.1.MSUv7.0	NA	Zm00001d012857_T001
LOC_Os08g38410.1.MSUv7.0	Zm00001d031288_T001	Zm00001d052820_T001
LOC_Os01g55510.1.MSUv7.0	Zm00001d043386_T001	NA
LOC_Os12g37070.1.MSUv7.0	NA	Zm00001d041612_T001
LOC_Os02g53330.1.MSUv7.0	Zm00001d018230_T001	NA
LOC_Os03g52120.1.MSUv7.0	Zm00001d033890_T001	NA
LOC_Os03g21060.1.MSUv7.0	Zm00001d028999_T001	Zm00001d047554_T001
LOC_Os02g04440.2.MSUv7.0	Zm00001d015203_T001	NA
LOC_Os04g38600.1.MSUv7.0	Zm00001d003429_T001	Zm00001d025599_T001
LOC_Os01g08410.1.MSUv7.0	NA	Zm00001d008759_T001
LOC_Os12g08730.1.MSUv7.0	NA	Zm00001d041804_T001
LOC_Os11g29840.1.MSUv7.0	Zm00001d049174_T001	NA
LOC_Os04g51610.1.MSUv7.0	NA	Zm00001d026253_T001
LOC_Os04g30760.1.MSUv7.0	Zm00001d004042_T001	Zm00001d025201_T001
LOC_Os03g49420.1.MSUv7.0	Zm00001d033632_T008	NA
LOC_Os02g49260.1.MSUv7.0	Zm00001d017886_T001	NA
LOC_Os09g38100.1.MSUv7.0	NA	Zm00001d006315_T001
LOC_Os08g40450.1.MSUv7.0	Zm00001d031489_T001	NA
LOC_Os01g56140.1.MSUv7.0	Zm00001d043335_T004	NA
LOC_Os03g43770.1.MSUv7.0	Zm00001d033271_T001	NA
LOC_Os02g30840.1.MSUv7.0	Zm00001d016595_T002	NA
LOC_Os01g45900.1.MSUv7.0	Zm00001d044061_T001	NA
LOC_Os02g10900.1.MSUv7.0	NA	Zm00001d053623_T001
LOC_Os01g57770.1.MSUv7.0	Zm00001d043235_T001	Zm00001d012603_T001
LOC_Os03g55640.1.MSUv7.0	Zm00001d034167_T006	Zm00001d013195_T001
LOC_Os06g37180.1.MSUv7.0	Zm00001d046336_T001	Zm00001d036961_T001
LOC_Os09g37300.1.MSUv7.0	Zm00001d021461_T002	NA
LOC_Os10g34390.1.MSUv7.0	NA	Zm00001d013985_T004
LOC_Os02g50080.1.MSUv7.0	Zm00001d017950_T001	Zm00001d051795_T001
LOC_Os04g47290.2.MSUv7.0	Zm00001d002680_T001	NA
LOC_Os07g09190.1.MSUv7.0	Zm00001d019060_T001	NA
LOC_Os02g58139.3.MSUv7.0	Zm00001d018528_T001	Zm00001d051850_T001
LOC_Os01g42010.1.MSUv7.0	Zm00001d044412_T001	NA
LOC_Os02g47200.1.MSUv7.0	Zm00001d017727_T001	NA
LOC_Os04g51690.1.MSUv7.0	Zm00001d002388_T001	Zm00001d026257_T001
LOC_Os05g46510.1.MSUv7.0	Zm00001d038875_T001	NA
LOC_Os04g57030.1.MSUv7.0	Zm00001d001931_T001	NA
LOC_Os12g34870.2.MSUv7.0	Zm00001d023895_T002	NA
LOC_Os03g48740.1.MSUv7.0	Zm00001d033580_T001	NA
LOC_Os03g18590.1.MSUv7.0	Zm00001d028787_T001	Zm00001d047706_T001
LOC_Os01g53520.1.MSUv7.0	Zm00001d043551_T003	Zm00001d012776_T001
LOC_Os01g61330.1.MSUv7.0	NA	Zm00001d012472_T001
LOC_Os04g46930.1.MSUv7.0	Zm00001d002711_T001	NA
LOC_Os03g15180.1.MSUv7.0	NA	Zm00001d047889_T005
LOC_Os02g52800.1.MSUv7.0	NA	Zm00001d052158_T001
LOC_Os06g48970.1.MSUv7.0	Zm00001d014696_T002	NA
LOC_Os02g48780.1.MSUv7.0	Zm00001d017861_T001	Zm00001d051689_T001
LOC_Os07g39870.1.MSUv7.0	NA	Zm00001d006725_T001
LOC_Os05g01040.4.MSUv7.0	Zm00001d035774_T001	NA
LOC_Os02g15594.1.MSUv7.0	Zm00001d016106_T001	Zm00001d053399_T001
LOC_Os03g41330.1.MSUv7.0	Zm00001d033347_T001	NA
LOC_Os01g40560.1.MSUv7.0	Zm00001d044323_T001	NA
LOC_Os07g05740.1.MSUv7.0	Zm00001d018807_T001	NA
LOC_Os02g54254.1.MSUv7.0	Zm00001d018307_T001	NA
LOC_Os09g30050.1.MSUv7.0	Zm00001d020850_T001	NA
LOC_Os02g50550.1.MSUv7.0	Zm00001d017979_T001	Zm00001d051815_T002
LOC_Os04g42990.1.MSUv7.0	Zm00001d003076_T002	NA
LOC_Os01g60520.1.MSUv7.0	Zm00001d043063_T001	Zm00001d012508_T001
LOC_Os07g17400.1.MSUv7.0	Zm00001d019372_T001	NA
LOC_Os12g37850.1.MSUv7.0	Zm00001d030657_T001	NA
LOC_Os04g54370.1.MSUv7.0	Zm00001d002150_T001	Zm00001d026395_T001
LOC_Os04g47640.1.MSUv7.0	Zm00001d002661_T001	NA
LOC_Os02g08120.1.MSUv7.0	Zm00001d015464_T001	Zm00001d053753_T003
LOC_Os08g03640.1.MSUv7.0	Zm00001d035201_T001	Zm00001d049619_T003
LOC_Os03g31090.1.MSUv7.0	Zm00001d029543_T001	Zm00001d047296_T001
LOC_Os09g23570.1.MSUv7.0	Zm00001d020403_T001	NA
LOC_Os01g68010.1.MSUv7.0	Zm00001d042444_T001	Zm00001d012126_T002
LOC_Os01g73540.1.MSUv7.0	NA	Zm00001d011797_T001
LOC_Os03g19900.1.MSUv7.0	Zm00001d028919_T001	NA
LOC_Os04g55150.2.MSUv7.0	Zm00001d002095_T001	NA
LOC_Os06g09910.1.MSUv7.0	Zm00001d045021_T001	NA
LOC_Os03g61580.1.MSUv7.0	Zm00001d034752_T003	Zm00001d012896_T002
LOC_Os02g48620.1.MSUv7.0	Zm00001d017848_T002	NA
LOC_Os01g36950.4.MSUv7.0	Zm00001d044516_T004	Zm00001d011144_T002
LOC_Os01g01520.1.MSUv7.0	Zm00001d040188_T001	NA
LOC_Os03g04100.1.MSUv7.0	Zm00001d027532_T002	Zm00001d048349_T001
LOC_Os07g38790.1.MSUv7.0	Zm00001d021895_T001	NA
LOC_Os02g32160.1.MSUv7.0	Zm00001d016615_T002	NA
LOC_Os03g63470.1.MSUv7.0	Zm00001d034862_T002	Zm00001d012840_T001
LOC_Os03g07190.1.MSUv7.0	NA	Zm00001d048334_T001
LOC_Os11g06390.1.MSUv7.0	Zm00001d053177_T001	Zm00001d004855_T002
LOC_Os01g41630.1.MSUv7.0	Zm00001d044393_T002	Zm00001d011282_T001
LOC_Os01g72820.3.MSUv7.0	Zm00001d042043_T001	NA
LOC_Os01g23380.1.MSUv7.0	Zm00001d040743_T001	NA
LOC_Os02g36870.1.MSUv7.0	Zm00001d016949_T001	NA
LOC_Os03g53590.1.MSUv7.0	Zm00001d034000_T002	NA
LOC_Os01g47262.2.MSUv7.0	NA	Zm00001d011512_T002
LOC_Os01g55360.1.MSUv7.0	Zm00001d043401_T001	Zm00001d012701_T001
LOC_Os03g08754.1.MSUv7.0	Zm00001d027957_T001	NA
LOC_Os06g03600.1.MSUv7.0	Zm00001d045516_T001	Zm00001d035990_T001
LOC_Os04g44430.1.MSUv7.0	Zm00001d002962_T001	Zm00001d025894_T001
LOC_Os03g10120.1.MSUv7.0	Zm00001d028143_T002	NA
LOC_Os02g52370.1.MSUv7.0	Zm00001d018144_T001	NA
LOC_Os03g16874.1.MSUv7.0	Zm00001d028641_T001	NA
LOC_Os07g30830.1.MSUv7.0	Zm00001d021521_T001	NA
LOC_Os01g44250.1.MSUv7.0	Zm00001d044124_T003	NA
LOC_Os12g06780.1.MSUv7.0	Zm00001d023522_T001	Zm00001d041913_T001
LOC_Os12g37840.1.MSUv7.0	Zm00001d030656_T001	Zm00001d041590_T001
LOC_Os05g51710.1.MSUv7.0	Zm00001d039219_T001	NA
LOC_Os10g40200.1.MSUv7.0	Zm00001d029848_T002	NA
LOC_Os08g40850.1.MSUv7.0	Zm00001d031527_T001	NA
LOC_Os02g36890.1.MSUv7.0	Zm00001d016952_T001	NA
LOC_Os06g03860.1.MSUv7.0	Zm00001d045491_T003	Zm00001d036020_T002
LOC_Os05g05620.1.MSUv7.0	Zm00001d024839_T001	Zm00001d010870_T001
LOC_Os07g09110.1.MSUv7.0	NA	Zm00001d007801_T001
LOC_Os02g07930.1.MSUv7.0	Zm00001d015434_T001	NA
LOC_Os01g69110.1.MSUv7.0	Zm00001d042340_T001	Zm00001d012030_T003
LOC_Os09g34020.1.MSUv7.0	Zm00001d021160_T001	NA
LOC_Os05g01550.1.MSUv7.0	Zm00001d035701_T001	NA
LOC_Os01g06270.1.MSUv7.0	Zm00001d039787_T001	NA
LOC_Os01g60410.1.MSUv7.0	Zm00001d043070_T001	Zm00001d012513_T001
LOC_Os01g68598.1.MSUv7.0	Zm00001d042381_T001	Zm00001d012079_T001
LOC_Os03g20300.1.MSUv7.0	Zm00001d028936_T001	Zm00001d047587_T003
LOC_Os09g36800.1.MSUv7.0	Zm00001d022622_T001	Zm00001d006242_T001
LOC_Os03g22570.1.MSUv7.0	Zm00001d029133_T002	NA
LOC_Os07g46330.1.MSUv7.0	Zm00001d022371_T001	NA
LOC_Os12g43890.1.MSUv7.0	NA	Zm00001d041220_T001
LOC_Os07g41660.1.MSUv7.0	NA	Zm00001d006808_T001
LOC_Os06g28060.1.MSUv7.0	Zm00001d045978_T002	NA
LOC_Os01g68900.1.MSUv7.0	Zm00001d042359_T001	Zm00001d012045_T001
LOC_Os03g29770.1.MSUv7.0	Zm00001d029495_T001	NA
LOC_Os04g54380.1.MSUv7.0	Zm00001d002147_T001	NA
LOC_Os02g58570.1.MSUv7.0	NA	Zm00001d051832_T001
LOC_Os01g60700.1.MSUv7.0	Zm00001d043056_T002	NA
LOC_Os06g12320.1.MSUv7.0	NA	Zm00001d037229_T001
LOC_Os07g44290.1.MSUv7.0	Zm00001d022272_T002	Zm00001d006944_T001
LOC_Os10g22960.1.MSUv7.0	Zm00001d030523_T001	NA
LOC_Os05g01790.1.MSUv7.0	Zm00001d035694_T001	NA
LOC_Os08g06090.1.MSUv7.0	NA	Zm00001d049545_T001
LOC_Os08g40560.1.MSUv7.0	Zm00001d031542_T001	Zm00001d049767_T001
LOC_Os05g35970.1.MSUv7.0	NA	Zm00001d010183_T001
LOC_Os03g42799.1.MSUv7.0	Zm00001d033301_T001	NA
LOC_Os05g44916.1.MSUv7.0	Zm00001d038776_T001	NA
LOC_Os01g36930.1.MSUv7.0	Zm00001d044514_T002	NA
LOC_Os09g25590.1.MSUv7.0	Zm00001d020538_T001	NA
LOC_Os04g57600.1.MSUv7.0	NA	Zm00001d026587_T001
LOC_Os04g57540.1.MSUv7.0	Zm00001d001887_T001	Zm00001d026584_T001
LOC_Os10g39540.1.MSUv7.0	Zm00001d029772_T001	NA
LOC_Os03g14570.1.MSUv7.0	NA	Zm00001d047913_T001
LOC_Os05g48750.1.MSUv7.0	NA	Zm00001d009554_T001
LOC_Os11g06440.1.MSUv7.0	Zm00001d053181_T001	Zm00001d004848_T001
LOC_Os01g04200.1.MSUv7.0	Zm00001d039971_T001	NA
LOC_Os01g66100.1.MSUv7.0	Zm00001d042611_T001	Zm00001d012212_T001
LOC_Os06g39050.1.MSUv7.0	Zm00001d046482_T001	Zm00001d036931_T001
LOC_Os03g57790.1.MSUv7.0	Zm00001d034404_T001	Zm00001d013092_T003
LOC_Os03g61430.1.MSUv7.0	Zm00001d034745_T001	Zm00001d012899_T001
LOC_Os02g52950.1.MSUv7.0	Zm00001d018198_T001	NA
LOC_Os02g48000.1.MSUv7.0	NA	Zm00001d051599_T001
LOC_Os07g02440.1.MSUv7.0	NA	Zm00001d007952_T001
LOC_Os02g52480.1.MSUv7.0	Zm00001d018149_T002	Zm00001d052174_T001
LOC_Os02g14130.1.MSUv7.0	Zm00001d016188_T001	Zm00001d053548_T001
LOC_Os09g19640.1.MSUv7.0	NA	Zm00001d005645_T001
LOC_Os08g43530.1.MSUv7.0	NA	Zm00001d053216_T001
LOC_Os09g37520.1.MSUv7.0	Zm00001d021452_T001	NA
LOC_Os06g04500.1.MSUv7.0	NA	Zm00001d036084_T004
LOC_Os01g53910.1.MSUv7.0	Zm00001d043514_T001	NA
LOC_Os08g03630.1.MSUv7.0	Zm00001d035200_T001	NA
LOC_Os06g48750.1.MSUv7.0	Zm00001d014673_T001	Zm00001d036480_T001
LOC_Os05g37160.1.MSUv7.0	NA	Zm00001d010135_T003
LOC_Os01g41990.1.MSUv7.0	Zm00001d044411_T001	NA
LOC_Os07g34730.1.MSUv7.0	Zm00001d021675_T001	NA
LOC_Os01g12390.1.MSUv7.0	Zm00001d039325_T001	NA
LOC_Os08g44420.1.MSUv7.0	Zm00001d031943_T002	Zm00001d049938_T003
LOC_Os09g31270.1.MSUv7.0	Zm00001d020931_T001	NA
LOC_Os01g64900.1.MSUv7.0	Zm00001d042706_T002	NA
LOC_Os09g28040.1.MSUv7.0	NA	Zm00001d005851_T001
LOC_Os01g45990.1.MSUv7.0	Zm00001d044056_T008	Zm00001d011473_T001
LOC_Os03g19470.1.MSUv7.0	NA	Zm00001d047637_T001
LOC_Os02g40664.1.MSUv7.0	Zm00001d017247_T001	Zm00001d051119_T001
LOC_Os07g29290.1.MSUv7.0	NA	Zm00001d006360_T001
LOC_Os08g03430.1.MSUv7.0	Zm00001d035184_T001	NA
LOC_Os12g41810.1.MSUv7.0	NA	Zm00001d041484_T001
LOC_Os02g38410.1.MSUv7.0	Zm00001d017107_T001	Zm00001d050988_T001
LOC_Os01g21420.1.MSUv7.0	Zm00001d040672_T014	NA
LOC_Os06g43090.1.MSUv7.0	Zm00001d046632_T001	Zm00001d036768_T001
LOC_Os03g45370.1.MSUv7.0	Zm00001d033475_T001	Zm00001d013638_T001
LOC_Os10g37190.1.MSUv7.0	Zm00001d032457_T001	NA
LOC_Os03g53770.1.MSUv7.0	NA	Zm00001d013271_T001
LOC_Os03g06390.1.MSUv7.0	Zm00001d027742_T001	NA
LOC_Os03g07890.1.MSUv7.0	Zm00001d027875_T001	Zm00001d048293_T001
LOC_Os07g15600.1.MSUv7.0	NA	Zm00001d005480_T001
LOC_Os05g04740.1.MSUv7.0	Zm00001d024783_T001	NA
LOC_Os11g34360.1.MSUv7.0	NA	Zm00001d007441_T001
LOC_Os08g06280.1.MSUv7.0	NA	Zm00001d049525_T004
LOC_Os03g17920.2.MSUv7.0	Zm00001d028728_T001	NA
LOC_Os12g32250.1.MSUv7.0	NA	Zm00001d041740_T001
LOC_Os11g30430.1.MSUv7.0	Zm00001d049162_T001	NA
LOC_Os03g02550.1.MSUv7.0	Zm00001d027361_T001	NA
LOC_Os06g22050.1.MSUv7.0	Zm00001d045914_T001	NA
LOC_Os04g36600.1.MSUv7.0	Zm00001d003593_T001	NA
LOC_Os05g05710.1.MSUv7.0	Zm00001d024857_T001	Zm00001d010862_T001
LOC_Os04g58600.2.MSUv7.0	NA	Zm00001d026643_T001
LOC_Os03g11580.1.MSUv7.0	Zm00001d028213_T001	NA
LOC_Os09g24924.1.MSUv7.0	Zm00001d020463_T002	NA
LOC_Os02g46980.1.MSUv7.0	Zm00001d017706_T002	Zm00001d051532_T002
LOC_Os02g42850.2.MSUv7.0	Zm00001d017383_T001	Zm00001d051267_T001
LOC_Os02g11050.1.MSUv7.0	Zm00001d016439_T001	Zm00001d053616_T001
LOC_Os02g42960.1.MSUv7.0	Zm00001d017395_T001	NA
LOC_Os02g18650.1.MSUv7.0	Zm00001d015934_T001	NA
LOC_Os03g07920.1.MSUv7.0	Zm00001d027877_T001	Zm00001d048289_T001
LOC_Os06g43020.1.MSUv7.0	Zm00001d046644_T001	NA
LOC_Os06g13570.1.MSUv7.0	NA	Zm00001d037268_T002
LOC_Os08g02600.1.MSUv7.0	Zm00001d035132_T001	NA
LOC_Os04g54870.1.MSUv7.0	NA	Zm00001d026425_T003
LOC_Os01g23640.1.MSUv7.0	Zm00001d040760_T001	Zm00001d009205_T001
LOC_Os07g03250.1.MSUv7.0	Zm00001d018731_T001	NA
LOC_Os03g20980.1.MSUv7.0	Zm00001d028989_T001	Zm00001d047558_T001
LOC_Os01g67740.1.MSUv7.0	Zm00001d042468_T002	NA
LOC_Os07g07950.1.MSUv7.0	Zm00001d018929_T001	NA
LOC_Os07g06090.1.MSUv7.0	NA	Zm00001d007877_T001
LOC_Os03g61530.1.MSUv7.0	Zm00001d034747_T001	NA
LOC_Os11g07450.1.MSUv7.0	Zm00001d053018_T002	NA
LOC_Os04g54020.1.MSUv7.0	Zm00001d002199_T002	NA
LOC_Os04g56180.1.MSUv7.0	Zm00001d002004_T001	NA
LOC_Os09g20430.1.MSUv7.0	Zm00001d020274_T001	Zm00001d005662_T001
LOC_Os07g46710.1.MSUv7.0	Zm00001d022418_T001	NA
LOC_Os01g71000.1.MSUv7.0	Zm00001d042185_T001	Zm00001d011908_T001
LOC_Os08g41810.1.MSUv7.0	Zm00001d031611_T001	Zm00001d049815_T002
LOC_Os07g37350.1.MSUv7.0	Zm00001d021777_T002	Zm00001d006590_T002
LOC_Os11g06840.1.MSUv7.0	Zm00001d053006_T001	Zm00001d004822_T001
LOC_Os01g56680.1.MSUv7.0	Zm00001d043299_T001	NA
LOC_Os08g03440.1.MSUv7.0	Zm00001d035183_T003	Zm00001d049629_T002
LOC_Os05g50290.1.MSUv7.0	Zm00001d039115_T001	Zm00001d009673_T001
LOC_Os02g36530.1.MSUv7.0	NA	Zm00001d050864_T001
LOC_Os04g49530.1.MSUv7.0	Zm00001d002538_T001	NA
LOC_Os06g45110.1.MSUv7.0	Zm00001d046936_T001	Zm00001d036668_T002
LOC_Os12g40330.1.MSUv7.0	Zm00001d030938_T001	Zm00001d041382_T001
